DATE_ENREGISTREMENT;ETAT;QUANTITE;NO_LICENCE;LIB_CIVILITE;NOM_PERSONNE;PRENOM_PERSONNE;DATE_NAISSANCE_PERSONNE;LIB_NATIONALITE;SEXE_PERSONNE;CODE_STRUCTURE;NOM_STRUCTURE;NOM_ABREGE_STRUCTURE;CODE_DEPARTEMENT;NOM_DEPARTEMENT;CODE_LIGUE;NOM_LIGUE;NOM_FEDERATION;LIB_SAISON;LIB_TARIF;TARIF;LICENCE_TRANSFERT;DUPLICATA;LIB_PRODUIT_ASSUR;PRODUIT_ASSUR;LIB_PRODUIT_ABONN;PRODUIT_ABONN;CODE_PRODUIT;LIB_TYPE_LICENCE;LIB_TYPE_LICENCE_ASSOCIE;CREATION_RENOUVELLEMENT;CODE_FAMILLE;LIB_FAMILLE;NUMERO_COMMANDE;DATE_COMMANDE;DATE_REGLEMENT;ETAT_COMMANDE;DEBUT_VALIDITE_LICENCE;FIN_VALIDITE_LICENCE;DATE_SOUSCRIPTION;DATE_VALIDATION;DATE_EDITION;ETAT_EDITION;LIB_SURCLASSEMENT;CODE_CATAGE;LIB_CATAGE;LIB_ACTIVITE;ACTIVITE_PRINCIPALE;DATE_CERTIFICAT_MEDICAL_CMNCI;TYPE_CERTIFICAT_MEDICAL_CMNCI;NOM_MEDECIN_CERTIFICAT_MEDICAL_CMNCI;NUM_MEDECIN_CERTIFICAT_MEDICAL_CMNCI;DATE_CERTIFICAT_MEDICAL_CMNCI_COMP;TYPE_CERTIFICAT_MEDICAL_CMNCI_COMP;NOM_MEDECIN_CERTIFICAT_MEDICAL_CMNCI_COMP;NUM_MEDECIN_CERTIFICAT_MEDICAL_CMNCI_COMP;ADRESSE_APPART_PERSONNE;ADRESSE_IMMEUBLE_PERSONNE;ADRESSE_RUE_PERSONNE;ADRESSE_LIEUDIT_PERSONNE;ADRESSE_CODE_POSTAL_PERSONNE;ADRESSE_VILLE_PERSONNE;ADRESSE_PAYS_PERSONNE;ADRESSE_CODEINSEE_PERSONNE;ADRESSE_EMAIL_PERSONNE;ADRESSE_EMAIL2_PERSONNE;ADRESSE_TEL1_PERSONNE;ADRESSE_TEL2_PERSONNE;ADRESSE_MOBILE1_PERSONNE;ADRESSE_MOBILE2_PERSONNE;ADRESSE_FAX1_PERSONNE;LONGITUDE;LATITUDE;AUTORISATION_DIFFUSION_ADRESSE;TAILLE
07/11/2021 11:42;Actif;1;531683L;Mme;HOWARD;ELENA;03/28/1964;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;CREATION;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;07/11/2021;31/08/2022;07/11/2021;07/11/2021;08/11/2021;Editee;Aucun;M;Minime;Arc Classique;;;;;;07/11/2021;Non contre ind. compétition;;;;;6 LE BOURG;;35190;LONGAULNAY;FRANCE;35190;elena_howard8334@brety.org;elena_howard8334@brety.org;07 23 19 70 71;07 86 51 74 87;;;;-1.90837001801;48.3460998535;Oui;
08/11/2021 09:13;Actif;1;182024D;Mme;KHAN;MARINA;04/25/1956;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;68,75;Non;Non;Assurance;ASSUR;;;A;ADULTE Pratique en compétition;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;08/11/2021;31/08/2022;08/11/2021;08/11/2021;09/11/2021;Editee;Aucun;S2;Sénior 2;Arc à Poulies;;;;;;05/11/2021;Non contre ind. compétition;;;;;1 RUE NEUVE;;35580;BAULON;FRANCE;35580;marina_khan449@zorer.org;marina_khan449@zorer.org;07 42 82 17 16;07 70 63 73 53;;;;-1.9324988;47.9849901;Oui;L
08/11/2021 09:26;Actif;1;686587D;M.;JEFFERY;ELIJAH;04/26/1957;FR;Homme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;CREATION;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;08/11/2021;31/08/2022;08/11/2021;08/11/2021;09/11/2021;Editee;Aucun;M;Minime;Arc Classique;;;;;;08/11/2021;Non contre ind. compétition;;;;;2 RUE DE LA MAIRIE;;35522;LA CHAPELLE-DES-FOUGERETZ;FRANCE;35522;elijah_jeffery6676@naiker.biz;;07 37 46 44 30;06 61 36 54 51;;;;-1.73350000381;48.1775016785;Oui;
13/11/2021 10:28;Actif;1;912477C;Mme;RIPLEY;DREW;03/28/1964;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;13/11/2021;31/08/2022;13/11/2021;13/11/2021;14/11/2021;Editee;Aucun;M;Minime;Arc Classique;;;;;;13/11/2021;Non contre ind. compétition;;;;;RUE DE LA GARE;;35111;LA FRESNAIS;FRANCE;35111;drew_ripley8853@twipet.com;drew_ripley8853@twipet.com;07 16 98 94 28;07 90 93 79 77;;06 74 55 33 61;;-1.8431885;48.5948205;Non;S
19/11/2021 06:48;Actif;1;934638N;Mme;RADCLIFFE;GRETA;04/27/2011;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;68,75;Non;Non;Assurance;ASSUR;;;A;ADULTE Pratique en compétition;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;19/11/2021;31/08/2022;19/11/2021;19/11/2021;20/11/2021;Editee;Aucun;S1;Sénior 1;Arc Classique;;;;;;13/11/2021;Non contre ind. compétition;;;;;2 PLACE SAINT-MARTIN;;35133;JAVENÉ;FRANCE;35133;greta_radcliffe7896@grannar.com;greta_radcliffe7896@grannar.com;07 79 84 27 27;06 67 94 96 50;;07 76 78 82 95;;-1.21717000008;48.3195991516;Non;L
19/11/2021 07:21;Actif;1;485772A;Mme;GONZALES;ANABELLE;08/26/1966;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;29,75;Non;Non;Assurance;ASSUR;;;P;Poussin;;CREATION;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;19/11/2021;31/08/2022;19/11/2021;19/11/2021;20/11/2021;Editee;Aucun;P;Poussin;Arc Classique;;;;;;19/11/2021;Non contre ind. compétition;;;;;10 RUE CHATEAUBRIAND;;35762;SAINT-GRÉGOIRE CEDEX;FRANCE;35762;anabelle_gonzales8274@liret.org;;07 95 16 55 88;06 87 55 92 84;07 53 11 85 39;;;-1.6834112;48.1538833;Non;
19/11/2021 07:57;Actif;1;959092M;Mme;HAINES;LINDSAY;03/28/1964;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;68,75;Non;Non;Assurance;ASSUR;;;A;ADULTE Pratique en compétition;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;19/11/2021;31/08/2022;19/11/2021;19/11/2021;20/11/2021;Editee;Aucun;S3;Sénior 3;Arc à Poulies;;;;;;11/10/2021;Non contre ind. compétition;;;;;26 RUE DU PETIT-MORIN;;35500;POCÉ-LES-BOIS;FRANCE;35500;lindsay_haines1102@yahoo.com;lindsay_haines1102@yahoo.com;06 98 86 24 96;06 29 76 11 44;06 12 14 98 62;06 17 19 10 35;;-1.25029;48.1161994;Oui;
19/11/2021 08:08;Actif;1;926479G;Mme;MURPHY;MABEL;09/23/1998;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;CREATION;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;19/11/2021;31/08/2022;19/11/2021;19/11/2021;20/11/2021;Editee;Aucun;B;Benjamin;Arc Classique;;;;;;19/11/2021;Non contre ind. compétition;;;;;1 PLACE DE LA MAIRIE;;35640;ÉANCÉ;FRANCE;35640;mabel_murphy5183@iatim.tech;;06 79 81 55 23;07 26 77 56 39;07 54 67 15 77;;;-1.2444762;47.8224386;Oui;
27/11/2021 09:45;Actif;1;767087T;Mme;BOLTON;SADIE;03/28/1964;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;27/11/2021;31/08/2022;27/11/2021;27/11/2021;28/11/2021;Editee;Aucun;B;Benjamin;Arc Classique;;;;;;27/11/2021;Non contre ind. compétition;;;;;7 PLACE DU CHÊNE-VERT;;35310;CINTRÉ;FRANCE;35310;sadie_bolton9527@supunk.biz;sadie_bolton9527@supunk.biz;07 20 81 96 79;06 37 13 71 85;;07 82 73 66 29;;-1.87136995792;48.1055984497;Non;S
27/11/2021 09:51;Actif;1;556224V;Mme;VEALE;TANIA;03/28/1964;FR;Femme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;68,75;Non;Non;Assurance;ASSUR;;;A;ADULTE Pratique en compétition;;CREATION;LIC;Licences;0000002477.21.22.009;01/11/2021;01/12/2021;Paye;27/11/2021;31/08/2022;27/11/2021;27/11/2021;28/11/2021;Editee;Aucun;S1;Sénior 1;Arc Classique;;;;;;21/09/2021;Non contre ind. compétition;;;;;PLACE DE LA MAIRIE;;35630;LA CHAPELLE-CHAUSSÉE;FRANCE;35630;tania_veale6549@eirey.tech;;07 50 45 98 13;06 79 16 10 19;06 94 72 41 75;;;-1.80184996128;48.2957000732;Oui;
15/12/2021 07:27;Actif;1;160520Q;M.;WEASLEY;DANIEL;03/28/1964;FR;Homme;335073;LES ARCHERS DE LIFFRE;LIFFRE;35000;COMITE DEPARTEMENTAL ILLE ET VILAINE;CR03;COMITE REGIONAL DE BRETAGNE;FFTA;2022;;38,75;Non;Non;Assurance;ASSUR;;;J;Jeune;;RENOUVELLEMENT;LIC;Licences;0000002477.21.22.010;01/12/2021;;EnAttente;15/12/2021;31/08/2022;15/12/2021;15/12/2021;16/12/2021;Editee;Aucun;C;Cadet;Arc Classique;;;;;;15/12/2021;Non contre ind. compétition;;;;;RUE DE PARIS;;35133;BEAUCÉ;FRANCE;35133;daniel_weasley6562@ubusive.com;;07 36 94 37 58;06 89 26 55 59;07 67 98 37 22;;;-1.15357995033;48.3375015259;Non;S
